sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_expected,sim_weight,sim_target,sim_conditions,sim_variance,sim_buffs
612900,613340,Saber Dance,540.0,1252.0,0.0147,Default Target,[],521120059.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
612900,613740,Tillana,600.0,8787.0,0.0928,Default Target,[],643355482.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
612900,613790,Starfall Dance,600.0,33265.0,0.2009,Default Target,[],22844520.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
612900,614110,Fountainfall,340.0,579.0,0.0108,Default Target,[],206552773.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
613525,614145,Fan Dance,180.0,18316.0,0.6449,Default Target,[],57868272.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
613525,614145,Fan Dance III,220.0,12130.0,0.3494,Default Target,[],86475614.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
614150,614770,Fan Dance,180.0,18756.0,0.6604,Default Target,[],57868272.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
614150,614770,Fan Dance III,220.0,11054.0,0.3184,Default Target,[],86475614.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
612900,615260,Dance of the Dawn,1000.0,107451.0,0.6808,Default Target,[],1787147002.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
614570,615328,Auto,90.0,12285.0,,Default Target,[],10828462.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
614800,615420,Fan Dance III,220.0,11536.0,0.3323,Default Target,[],86475614.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
614800,615420,Fan Dance,180.0,15481.0,0.5451,Default Target,[],57868272.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
616025,616645,Fan Dance,180.0,9114.0,0.3209,Default Target,[],57868272.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
616025,616645,Fan Dance III,220.0,9429.0,0.2716,Default Target,[],86475614.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
616650,617270,Fan Dance,180.0,2169.0,0.0764,Default Target,[],57868272.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
616650,617270,Fan Dance III,220.0,5721.0,0.1648,Default Target,[],86475614.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
615400,617450,Finishing Move,850.0,134157.0,,Default Target,[],1291267129.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
617900,618340,Saber Dance,540.0,57323.0,0.6726,Default Target,[],521120059.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
